product_name,product_url,product_rating,product_price,product_revenue
Áo Khoác Bóng Chày Cổ Đứng Form Rộng Họa Tiết Kẻ Sọc Tương Phản Cho Nam,https://shopee.vn/%C3%81o-Kho%C3%A1c-B%C3%B3ng-Ch%C3%A0y-C%E1%BB%95-%C4%90%E1%BB%A9ng-Form-R%E1%BB%99ng-H%E1%BB%8Da-Ti%E1%BA%BFt-K%E1%BA%BB-S%E1%BB%8Dc-T%C6%B0%C6%A1ng-Ph%E1%BA%A3n-Cho-Nam-i.881309585.20560599770?sp_atk=3dfeb130-a829-473f-90bc-e55f392cdf54&xptdk=3dfeb130-a829-473f-90bc-e55f392cdf54,4.3,274000,190156000
Áo khoác varsity jacket nam nữ màu đen phối tay da đẹp local brand DAVIES,https://shopee.vn/%C3%81o-kho%C3%A1c-varsity-jacket-nam-n%E1%BB%AF-m%C3%A0u-%C4%91en-ph%E1%BB%91i-tay-da-%C4%91%E1%BA%B9p-local-brand-DAVIES-i.96065719.9323466376?sp_atk=278514d7-0855-4f3f-9a8e-9c16ded71650&xptdk=278514d7-0855-4f3f-9a8e-9c16ded71650,4.9,385100,2195070000
"Áo khoác kaki nữ nam form siêu rộng 90kg Arrow khoác dù unisex street style chống nắng AKD02 basic rẻ,đẹp",https://shopee.vn/%C3%81o-kho%C3%A1c-kaki-n%E1%BB%AF-nam-form-si%C3%AAu-r%E1%BB%99ng-90kg-Arrow-kho%C3%A1c-d%C3%B9-unisex-street-style-ch%E1%BB%91ng-n%E1%BA%AFng-AKD02-basic-r%E1%BA%BB-%C4%91%E1%BA%B9p-i.264280458.9555164624?sp_atk=7dad405e-792a-43fb-ba0f-ac9bd2cade6f&xptdk=7dad405e-792a-43fb-ba0f-ac9bd2cade6f,5.0,159000,1987500000
Áo khoác dù nam nữ ONTOP 2 lớp màu đen thêu chữ cổ trụ form rộng local brand Basic Renew | O13-AK3,https://shopee.vn/%C3%81o-kho%C3%A1c-d%C3%B9-nam-n%E1%BB%AF-ONTOP-2-l%E1%BB%9Bp-m%C3%A0u-%C4%91en-th%C3%AAu-ch%E1%BB%AF-c%E1%BB%95-tr%E1%BB%A5-form-r%E1%BB%99ng-local-brand-Basic-Renew-O13-AK3-i.131941530.10966522297?sp_atk=a3a882cf-a4fc-4d95-b721-502577896fa5&xptdk=a3a882cf-a4fc-4d95-b721-502577896fa5,4.9,229000,201520000
"Áo khoác NIKE Big Logo vải dù 2 lớp cao cấp, phong cách Hàn Quốc ABCD Boutique KD03",https://shopee.vn/%C3%81o-kho%C3%A1c-NIKE-Big-Logo-v%E1%BA%A3i-d%C3%B9-2-l%E1%BB%9Bp-cao-c%E1%BA%A5p-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-ABCD-Boutique-KD03-i.846354060.20936889262?sp_atk=71c12dc0-3348-4d74-871f-49dce5976ded&xptdk=71c12dc0-3348-4d74-871f-49dce5976ded,4.9,159000,524700000
"Aó Khoác Dù Nam Nữ , Aó Khoác Dù Họa Tiết Chữ NIKE Phối 2 Màu Nổi Phong Cách Thời Trang Sành Điệu BL",https://shopee.vn/A%C3%B3-Kho%C3%A1c-D%C3%B9-Nam-N%E1%BB%AF-A%C3%B3-Kho%C3%A1c-D%C3%B9-H%E1%BB%8Da-Ti%E1%BA%BFt-Ch%E1%BB%AF-NIKE-Ph%E1%BB%91i-2-M%C3%A0u-N%E1%BB%95i-Phong-C%C3%A1ch-Th%E1%BB%9Di-Trang-S%C3%A0nh-%C4%90i%E1%BB%87u-BL-i.419920886.19831766898?sp_atk=b24e49ca-71aa-4276-b75d-4cec248ebf6d&xptdk=b24e49ca-71aa-4276-b75d-4cec248ebf6d,4.4,98000,57428000
Áo khoác nam ROWAY chất da PU nhập khẩu cao cấp | jacket đen,https://shopee.vn/%C3%81o-kho%C3%A1c-nam-ROWAY-ch%E1%BA%A5t-da-PU-nh%E1%BA%ADp-kh%E1%BA%A9u-cao-c%E1%BA%A5p-jacket-%C4%91en-i.358123846.5370063043?sp_atk=0f04bc3c-b7d3-4423-9463-98c1846d6a01&xptdk=0f04bc3c-b7d3-4423-9463-98c1846d6a01,4.9,340000,5712000000
[S01] Áo khoác nam nữ cặp đôi unisex Áo khoát kaki cao cấp hàng chuẩn shop cực chuẩn-A434,https://shopee.vn/-S01-%C3%81o-kho%C3%A1c-nam-n%E1%BB%AF-c%E1%BA%B7p-%C4%91%C3%B4i-unisex-%C3%81o-kho%C3%A1t-kaki-cao-c%E1%BA%A5p-h%C3%A0ng-chu%E1%BA%A9n-shop-c%E1%BB%B1c-chu%E1%BA%A9n-A434-i.77520556.4335011549?sp_atk=1e323afe-0b9b-48a2-bdb2-6932fb1c7852&xptdk=1e323afe-0b9b-48a2-bdb2-6932fb1c7852,4.8,120000,732000000
Áo khoác gió dù Paradox - Composed Jacket,https://shopee.vn/%C3%81o-kho%C3%A1c-gi%C3%B3-d%C3%B9-Paradox-Composed-Jacket-i.318031417.21963556128?sp_atk=2439f3b6-3676-49e0-bc6f-ba675a54b88e&xptdk=2439f3b6-3676-49e0-bc6f-ba675a54b88e,4.9,315000,724500000
🌟HCM🌟🌺FREESHIP 99K🌺️⚡Hot Sales Nhất Áo Khoác Jeans Kaki Nam Và Nữ Trong Năm Nay 1006 2803 Mềm Và Mịn AKKNA02️⚡,https://shopee.vn/%F0%9F%8C%9FHCM%F0%9F%8C%9F%F0%9F%8C%BAFREESHIP-99K%F0%9F%8C%BA%EF%B8%8F%E2%9A%A1Hot-Sales-Nh%E1%BA%A5t-%C3%81o-Kho%C3%A1c-Jeans-Kaki-Nam-V%C3%A0-N%E1%BB%AF-Trong-N%C4%83m-Nay-1006-2803-M%E1%BB%81m-V%C3%A0-M%E1%BB%8Bn-AKKNA02%EF%B8%8F%E2%9A%A1-i.408171663.8329907128?sp_atk=119d5d47-8bd7-48e7-b799-ebfc4db69745&xptdk=119d5d47-8bd7-48e7-b799-ebfc4db69745,4.7,125000,137500000
Áo khoác dù nike Jacket Vintage 2 Lớp Vải Cao Cấp - Latiza 4.09,https://shopee.vn/%C3%81o-kho%C3%A1c-d%C3%B9-nike-Jacket-Vintage-2-L%E1%BB%9Bp-V%E1%BA%A3i-Cao-C%E1%BA%A5p-Latiza-4.09-i.495082115.10896750897?sp_atk=4451b4df-afcf-4a92-ae55-6fbb79d892aa&xptdk=4451b4df-afcf-4a92-ae55-6fbb79d892aa,4.8,158000,347600000
"Áo khoác gió nam nữ tráng bạc chống thấm nước chống gió lạnh hiệu quả , áo gió 3 khoá lót lưới chất đẹp giữ ấm",https://shopee.vn/%C3%81o-kho%C3%A1c-gi%C3%B3-nam-n%E1%BB%AF-tr%C3%A1ng-b%E1%BA%A1c-ch%E1%BB%91ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-ch%E1%BB%91ng-gi%C3%B3-l%E1%BA%A1nh-hi%E1%BB%87u-qu%E1%BA%A3-%C3%A1o-gi%C3%B3-3-kho%C3%A1-l%C3%B3t-l%C6%B0%E1%BB%9Bi-ch%E1%BA%A5t-%C4%91%E1%BA%B9p-gi%E1%BB%AF-%E1%BA%A5m-i.715077913.21213040093?sp_atk=7462df2d-0747-4e57-b900-86d55a126f28&xptdk=7462df2d-0747-4e57-b900-86d55a126f28,4.8,85000,127500000
Áo khoác dạ ROWAY chất liệu dạ tweed nhập khẩu cao cấp | Dạ đen,https://shopee.vn/%C3%81o-kho%C3%A1c-d%E1%BA%A1-ROWAY-ch%E1%BA%A5t-li%E1%BB%87u-d%E1%BA%A1-tweed-nh%E1%BA%ADp-kh%E1%BA%A9u-cao-c%E1%BA%A5p-D%E1%BA%A1-%C4%91en-i.358123846.10753873815?sp_atk=3cfcafc3-85b4-4634-b837-02ea7861483b&xptdk=3cfcafc3-85b4-4634-b837-02ea7861483b,4.9,349000,2547700000
Áo Khoác Bomber NEW YORK - phong cách nam nữ WILL SHOP chất nỉ bông cotton,https://shopee.vn/%C3%81o-Kho%C3%A1c-Bomber-NEW-YORK-phong-c%C3%A1ch-nam-n%E1%BB%AF-WILL-SHOP-ch%E1%BA%A5t-n%E1%BB%89-b%C3%B4ng-cotton-i.368338360.15760786084?sp_atk=15d6fd68-6fcd-4ffb-8cd3-4fc7ffcb176a&xptdk=15d6fd68-6fcd-4ffb-8cd3-4fc7ffcb176a,4.7,200000,2860000000
Áo chống nắng nam nữ 2 lớp ( mặc 2 mặt ) cao cấp vải thông hơi mát lạnh chống tia UV tuyệt đối,https://shopee.vn/%C3%81o-ch%E1%BB%91ng-n%E1%BA%AFng-nam-n%E1%BB%AF-2-l%E1%BB%9Bp-(-m%E1%BA%B7c-2-m%E1%BA%B7t-)-cao-c%E1%BA%A5p-v%E1%BA%A3i-th%C3%B4ng-h%C6%A1i-m%C3%A1t-l%E1%BA%A1nh-ch%E1%BB%91ng-tia-UV-tuy%E1%BB%87t-%C4%91%E1%BB%91i-i.142167450.7874504694?sp_atk=001ad021-ad9e-4212-9b97-a1746671588d&xptdk=001ad021-ad9e-4212-9b97-a1746671588d,4.9,113400,181440000
Áo khoác DÙ GIÓ Jacket ATYS màu đen phối xám vải dù 2 lớp có túi trong form rộng unisex nam nữ khoác ngoài,https://shopee.vn/%C3%81o-kho%C3%A1c-D%C3%99-GI%C3%93-Jacket-ATYS-m%C3%A0u-%C4%91en-ph%E1%BB%91i-x%C3%A1m-v%E1%BA%A3i-d%C3%B9-2-l%E1%BB%9Bp-c%C3%B3-t%C3%BAi-trong-form-r%E1%BB%99ng-unisex-nam-n%E1%BB%AF-kho%C3%A1c-ngo%C3%A0i-i.51813198.12791377349?sp_atk=5fc6fa48-e533-4497-a53f-5edc743a6251&xptdk=5fc6fa48-e533-4497-a53f-5edc743a6251,4.9,179000,286400000
Áo cardigan nam nữ form rộng unisex Sans23 kimono nhật bản mỏng trơn basic bigsize 3xl 4xl 5xl big size 80kg 90kg 100kg,https://shopee.vn/%C3%81o-cardigan-nam-n%E1%BB%AF-form-r%E1%BB%99ng-unisex-Sans23-kimono-nh%E1%BA%ADt-b%E1%BA%A3n-m%E1%BB%8Fng-tr%C6%A1n-basic-bigsize-3xl-4xl-5xl-big-size-80kg-90kg-100kg-i.51043293.20757813218?sp_atk=079094bc-52c6-44c5-8b56-ee54a3977989&xptdk=079094bc-52c6-44c5-8b56-ee54a3977989,4.8,169999,203998800
áo khoác jean màu xanh nhạt cá tính cbs900,https://shopee.vn/%C3%A1o-kho%C3%A1c-jean-m%C3%A0u-xanh-nh%E1%BA%A1t-c%C3%A1-t%C3%ADnh-cbs900-i.19132243.1671083257?sp_atk=bc501b6c-a0c0-4655-afe2-b0d7538d4f03&xptdk=bc501b6c-a0c0-4655-afe2-b0d7538d4f03,4.8,140000,630000000
Áo khoác gió dù local brand jacket nam nữ unisex chất form rộng bigsize không cổ zip PANDAX polime water racing,https://shopee.vn/%C3%81o-kho%C3%A1c-gi%C3%B3-d%C3%B9-local-brand-jacket-nam-n%E1%BB%AF-unisex-ch%E1%BA%A5t-form-r%E1%BB%99ng-bigsize-kh%C3%B4ng-c%E1%BB%95-zip-PANDAX-polime-water-racing-i.229325798.17677450134?sp_atk=c76597fc-a368-47c5-acf6-56c4962907d1&xptdk=c76597fc-a368-47c5-acf6-56c4962907d1,4.8,329000,361900000
"Áo chống nắng nam 2 lớp 3M Osaka, áo khoác chống nắng vải kim cương vải dày chống tia UV",https://shopee.vn/%C3%81o-ch%E1%BB%91ng-n%E1%BA%AFng-nam-2-l%E1%BB%9Bp-3M-Osaka-%C3%A1o-kho%C3%A1c-ch%E1%BB%91ng-n%E1%BA%AFng-v%E1%BA%A3i-kim-c%C6%B0%C6%A1ng-v%E1%BA%A3i-d%C3%A0y-ch%E1%BB%91ng-tia-UV-i.101863798.5640638326?sp_atk=859967c9-88b5-4844-bda5-1bf3297e90c9&xptdk=859967c9-88b5-4844-bda5-1bf3297e90c9,4.9,179000,6873600000
Áo Khoác Gió Teelab Local Brand Unisex Design Studio Jacket AK046,https://shopee.vn/%C3%81o-Kho%C3%A1c-Gi%C3%B3-Teelab-Local-Brand-Unisex-Design-Studio-Jacket-AK046-i.308542026.20048047427?sp_atk=cecab2c3-7260-4912-8eee-82a0c3837ef5&xptdk=cecab2c3-7260-4912-8eee-82a0c3837ef5,4.9,285000,3163500000
Áo bomber bóng chày nam nữ Davies brand Grey Varsity Baseball Academy Bomber| D19-AK1-X,https://shopee.vn/%C3%81o-bomber-b%C3%B3ng-ch%C3%A0y-nam-n%E1%BB%AF-Davies-brand-Grey-Varsity-Baseball-Academy-Bomber-D19-AK1-X-i.96065719.8826663358?sp_atk=cc404f5a-8f24-4d06-a4f7-9f671e9de505&xptdk=cc404f5a-8f24-4d06-a4f7-9f671e9de505,4.9,337100,910170000
"Áo khoác jean PUNDO 4 màu cao cấp chất jean mịn , dày dặn ,đứng from ,đường may tỉ mỉ AKPD32",https://shopee.vn/%C3%81o-kho%C3%A1c-jean-PUNDO-4-m%C3%A0u-cao-c%E1%BA%A5p-ch%E1%BA%A5t-jean-m%E1%BB%8Bn-d%C3%A0y-d%E1%BA%B7n-%C4%91%E1%BB%A9ng-from-%C4%91%C6%B0%E1%BB%9Dng-may-t%E1%BB%89-m%E1%BB%89-AKPD32-i.446752090.20165444365?sp_atk=425d83c7-c8c2-438d-978c-ea5afd4d79ee&xptdk=425d83c7-c8c2-438d-978c-ea5afd4d79ee,4.9,459000,99603000
"[Chất Dày Dặn Mới]Áo Khoác Bomber Nam Nữ Thể Thao Cao Cấp,Kiểu Dáng Khoẻ Khoắn Nổi Bật_HOKODY",https://shopee.vn/-Ch%E1%BA%A5t-D%C3%A0y-D%E1%BA%B7n-M%E1%BB%9Bi-%C3%81o-Kho%C3%A1c-Bomber-Nam-N%E1%BB%AF-Th%E1%BB%83-Thao-Cao-C%E1%BA%A5p-Ki%E1%BB%83u-D%C3%A1ng-Kho%E1%BA%BB-Kho%E1%BA%AFn-N%E1%BB%95i-B%E1%BA%ADt_HOKODY-i.829223927.21569773577?sp_atk=67ad71b4-f2cf-47f0-b1c0-a1962c80ace4&xptdk=67ad71b4-f2cf-47f0-b1c0-a1962c80ace4,4.5,315000,162855000
LAROMA Áo chống nắng nam 2 lớp UPF50+ | Làm mát | Vải thơm | Kháng khuẩn,https://shopee.vn/LAROMA-%C3%81o-ch%E1%BB%91ng-n%E1%BA%AFng-nam-2-l%E1%BB%9Bp-UPF50-L%C3%A0m-m%C3%A1t-V%E1%BA%A3i-th%C6%A1m-Kh%C3%A1ng-khu%E1%BA%A9n-i.230909672.12474004858?sp_atk=6ee3a522-8bf7-4198-acd4-78b68810647b&xptdk=6ee3a522-8bf7-4198-acd4-78b68810647b,4.9,199000,696500000
"Áo chống nắng nam cao cấp 3M 0saka, 2 lớp xuất khẩu, vải kim cương dày dặn, chống tia UV",https://shopee.vn/%C3%81o-ch%E1%BB%91ng-n%E1%BA%AFng-nam-cao-c%E1%BA%A5p-3M-0saka-2-l%E1%BB%9Bp-xu%E1%BA%A5t-kh%E1%BA%A9u-v%E1%BA%A3i-kim-c%C6%B0%C6%A1ng-d%C3%A0y-d%E1%BA%B7n-ch%E1%BB%91ng-tia-UV-i.273138753.7688522789?sp_atk=a1ea6685-7216-4168-b337-036c4b1af8f3&xptdk=a1ea6685-7216-4168-b337-036c4b1af8f3,4.9,229000,1099200000
Áo khoác dù nam 2 lớp dày dặn full zip phối màu cực đẹp N10922,https://shopee.vn/%C3%81o-kho%C3%A1c-d%C3%B9-nam-2-l%E1%BB%9Bp-d%C3%A0y-d%E1%BA%B7n-full-zip-ph%E1%BB%91i-m%C3%A0u-c%E1%BB%B1c-%C4%91%E1%BA%B9p-N10922-i.66198898.16984851840?sp_atk=7b8b4de9-8c8a-43fd-8eea-3c4ba8ac86b5&xptdk=7b8b4de9-8c8a-43fd-8eea-3c4ba8ac86b5,4.5,95000,123500000
