product_name,product_url,product_rating,product_price,product_revenue
Áo Khoác Mỏng Không Tay Nhiều Túi Phong Cách Hàn Quốc Cho Nam Nữ Áo Gile Bigsize Nữ Thể Thao Nam Tank Top Áo Ba Lỗ cadigan nam áo khoác nam chính hãng áo vest nam hàn quốc áo khoác bigsize áo khoác phao gile áo khoác màu đen,https://shopee.vn/%C3%81o-Kho%C3%A1c-M%E1%BB%8Fng-Kh%C3%B4ng-Tay-Nhi%E1%BB%81u-T%C3%BAi-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Cho-Nam-N%E1%BB%AF-%C3%81o-Gile-Bigsize-Nu%CC%9B%CC%83-Th%E1%BB%83-Thao-Nam-Tank-Top-%C3%81o-Ba-L%E1%BB%97-cadigan-nam-a%CC%81o-khoa%CC%81c-nam-chi%CC%81nh-ha%CC%83ng-a%CC%81o-vest-nam-ha%CC%80n-quo%CC%82%CC%81c-a%CC%81o-khoa%CC%81c-bigsize-a%CC%81o-khoa%CC%81c-phao-gile-a%CC%81o-khoa%CC%81c-ma%CC%80u-%C4%91en-i.418533701.17579543802?sp_atk=2abe1ede-f555-462d-8524-e868d22b5609&xptdk=2abe1ede-f555-462d-8524-e868d22b5609,5.0,179000,5549000
"Áo blazer nam dài tay áo khoác form rộng M.RO BZ16 2 màu đen, trắng dễ phối đồ MrHero phong cách Hàn Quốc 11",https://shopee.vn/A%CC%81o-blazer-nam-d%C3%A0i-tay-%C3%A1o-kho%C3%A1c-form-r%C3%B4%CC%A3ng-M.RO-BZ16-2-ma%CC%80u-%C4%91en-tr%C4%83%CC%81ng-d%C3%AA%CC%83-ph%C3%B4%CC%81i-%C4%91%C3%B4%CC%80-MrHero-phong-ca%CC%81ch-Ha%CC%80n-Qu%C3%B4%CC%81c-11-i.115901754.13106168137?sp_atk=d1750f17-a540-4029-bb54-e17e28a7d6bc&xptdk=d1750f17-a540-4029-bb54-e17e28a7d6bc,4.9,279000,418500000
Áo gile nam phối túi trắng KING ghile nam đen 6 nút form rộng vải mịn cao cấp cho chú rể dự tiệc sự kiện giá rẻ Z1-12,https://shopee.vn/%C3%81o-gile-nam-ph%E1%BB%91i-t%C3%BAi-tr%E1%BA%AFng-KING-ghile-nam-%C4%91en-6-n%C3%BAt-form-r%E1%BB%99ng-v%E1%BA%A3i-m%E1%BB%8Bn-cao-c%E1%BA%A5p-cho-ch%C3%BA-r%E1%BB%83-d%E1%BB%B1-ti%E1%BB%87c-s%E1%BB%B1-ki%E1%BB%87n-gi%C3%A1-r%E1%BA%BB-Z1-12-i.232434430.17088136987?sp_atk=06f9ddd9-c6e7-4ff4-ba60-f1388615d49b&xptdk=06f9ddd9-c6e7-4ff4-ba60-f1388615d49b,0.0,166500,2164500
"Bộ Vest Nam Cao Cấp Vải Sịn, Fom Ôm Đẹp, Quần Có Tăng Chỉnh size. Suit Nam Hàn Quốc",https://shopee.vn/B%E1%BB%99-Vest-Nam-Cao-C%E1%BA%A5p-V%E1%BA%A3i-S%E1%BB%8Bn-Fom-%C3%94m-%C4%90%E1%BA%B9p-Qu%E1%BA%A7n-C%C3%B3-T%C4%83ng-Ch%E1%BB%89nh-size.-Suit-Nam-H%C3%A0n-Qu%E1%BB%91c-i.342570442.16123592697?sp_atk=7457d911-1f86-43d2-a439-2db529c4f1dc&xptdk=7457d911-1f86-43d2-a439-2db529c4f1dc,5.0,800000,46400000
Áo Khoác phao Nam Không Tay Mùa Đông cổ cao Cổ Đứng Thời Trang Hàn Quốc Cho bigsize M-5XL,https://shopee.vn/%C3%81o-Kho%C3%A1c-phao-Nam-Kh%C3%B4ng-Tay-M%C3%B9a-%C4%90%C3%B4ng-c%E1%BB%95-cao-C%E1%BB%95-%C4%90%E1%BB%A9ng-Th%E1%BB%9Di-Trang-H%C3%A0n-Qu%E1%BB%91c-Cho-bigsize-M-5XL-i.430810672.18566980559?sp_atk=7194d272-6d84-491f-94ee-9eef40b24c7b&xptdk=7194d272-6d84-491f-94ee-9eef40b24c7b,4.4,265000,15635000
"Áo Khoác Blazer Nam dáng Hàn Quốc form rộng dài tay , áo vest nam trẻ trung thời trang màu đen , màu trắng kem , màu ghi",https://shopee.vn/%C3%81o-Kho%C3%A1c-Blazer-Nam-d%C3%A1ng-H%C3%A0n-Qu%E1%BB%91c-form-r%E1%BB%99ng-d%C3%A0i-tay-%C3%A1o-vest-nam-tr%E1%BA%BB-trung-th%E1%BB%9Di-trang-m%C3%A0u-%C4%91en-m%C3%A0u-tr%E1%BA%AFng-kem-m%C3%A0u-ghi-i.583181947.18554386716?sp_atk=e8f632c4-173c-42f0-84d9-0beaa589da60&xptdk=e8f632c4-173c-42f0-84d9-0beaa589da60,4.9,346500,232848000
Áo Vest Nam Blazer Nam 2 Lớp Form Rộng Dáng Dài Có Độn Vai Phong Cách Hàn Quốc Thương Hiệu Veratino,https://shopee.vn/%C3%81o-Vest-Nam-Blazer-Nam-2-L%E1%BB%9Bp-Form-R%E1%BB%99ng-D%C3%A1ng-D%C3%A0i-C%C3%B3-%C4%90%E1%BB%99n-Vai-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Th%C6%B0%C6%A1ng-Hi%E1%BB%87u-Veratino-i.740366074.22103706969?sp_atk=51885125-1571-4a7b-804b-405c18c23066&xptdk=51885125-1571-4a7b-804b-405c18c23066,4.7,285000,176415000
"[SIÊU SALE] Bộ vest nam 6 nút Hàn Quốc, hàng 2 lớp đẹp DKE0053 - DUKI STORE",https://shopee.vn/-SI%C3%8AU-SALE-B%E1%BB%99-vest-nam-6-n%C3%BAt-H%C3%A0n-Qu%E1%BB%91c-h%C3%A0ng-2-l%E1%BB%9Bp-%C4%91%E1%BA%B9p-DKE0053-DUKI-STORE-i.237614582.17370179022?sp_atk=60900430-4ddd-42ce-96a0-3a2f0ffa83a2&xptdk=60900430-4ddd-42ce-96a0-3a2f0ffa83a2,4.8,383000,40598000
đồ bộ nam Áo Sweater Dệt Kim Không Tay Cổ Chữ V Phong Cách Hàn Quốc Hợp Thời Trang Dành Cho Nam / Size M-2Xl,https://shopee.vn/%C4%91%E1%BB%93-b%E1%BB%99-nam-%C3%81o-Sweater-D%E1%BB%87t-Kim-Kh%C3%B4ng-Tay-C%E1%BB%95-Ch%E1%BB%AF-V-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-H%E1%BB%A3p-Th%E1%BB%9Di-Trang-D%C3%A0nh-Cho-Nam-Size-M-2Xl-i.451021973.9486216980?sp_atk=a3d06ad5-83e5-4dbe-9ac6-a52b36ee09f4&xptdk=a3d06ad5-83e5-4dbe-9ac6-a52b36ee09f4,4.6,142400,121467200
"Áo blazer (vest) secondhand (2hand)- [𝐅𝐑𝐄𝐄 𝐒𝐇𝐈𝐏] - vintage, cổ điển, unisex-(inbox shop để được tư vấn size) Mousi 2hand",https://shopee.vn/%C3%81o-blazer-(vest)-secondhand-(2hand)-%F0%9D%90%85%F0%9D%90%91%F0%9D%90%84%F0%9D%90%84-%F0%9D%90%92%F0%9D%90%87%F0%9D%90%88%F0%9D%90%8F-vintage-c%E1%BB%95-%C4%91i%E1%BB%83n-unisex-(inbox-shop-%C4%91%E1%BB%83-%C4%91%C6%B0%E1%BB%A3c-t%C6%B0-v%E1%BA%A5n-size)-Mousi-2hand-i.43370538.19329575124?sp_atk=acbe7aaa-dab7-4ffd-965f-059866057ebb&xptdk=acbe7aaa-dab7-4ffd-965f-059866057ebb,4.9,179000,68020000
