product_name,product_url,product_rating,product_price,product_revenue
Thời Trang Ốp Điện Thoại Silicon Mềm Chống Sốc Cho iphone 15 14 13 12 11 pro max xs xr x 8 + 7 plus,https://shopee.vn/Th%E1%BB%9Di-Trang-%E1%BB%90p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Silicon-M%E1%BB%81m-Ch%E1%BB%91ng-S%E1%BB%91c-Cho-iphone-15-14-13-12-11-pro-max-xs-xr-x-8-7-plus-i.180664114.21231775966?sp_atk=79daf64e-1366-4682-a255-152d1f77213b&xptdk=79daf64e-1366-4682-a255-152d1f77213b,4.8,35000,304500000
Ốp điện thoại da kiểu Disney thích hợp cho iphone 15promax 14ProMax 13ProMax 13 11ProMax 11 x xr xs max 7+ 8+ 12ProMax,https://shopee.vn/%E1%BB%90p-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-da-ki%E1%BB%83u-Disney-th%C3%ADch-h%E1%BB%A3p-cho-iphone-15promax-14ProMax-13ProMax-13-11ProMax-11-x-xr-xs-max-7-8-12ProMax-i.539626931.20437677107?sp_atk=996d9a0e-d16b-4fb8-8229-c5c03dbbb010&xptdk=996d9a0e-d16b-4fb8-8229-c5c03dbbb010,4.9,29000,162400000
Ốp Điện Thoại Mềm In Logo Thời Trang Cho iPhone 13 / 12 / 11 Promax 6 / 7 / 8 Plus / X / XR / Xs Max,https://shopee.vn/%E1%BB%90p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-M%E1%BB%81m-In-Logo-Th%E1%BB%9Di-Trang-Cho-iPhone-13-12-11-Promax-6-7-8-Plus-X-XR-Xs-Max-i.844451217.15292927723?sp_atk=1e1e0d3a-da3c-4b70-a657-7ed17c35580f&xptdk=1e1e0d3a-da3c-4b70-a657-7ed17c35580f,4.8,26000,163800000
Ốp lưng iPhone Adidas Chống sốc cạnh viền vuông Silicon trong suốt mềm dẻo cho 6/6s/7/8/X/XS/11/12/13/14 Pro Plus Max,https://shopee.vn/%E1%BB%90p-l%C6%B0ng-iPhone-Adidas-Ch%E1%BB%91ng-s%E1%BB%91c-c%E1%BA%A1nh-vi%E1%BB%81n-vu%C3%B4ng-Silicon-trong-su%E1%BB%91t-m%E1%BB%81m-d%E1%BA%BBo-cho-6-6s-7-8-X-XS-11-12-13-14-Pro-Plus-Max-i.477453934.21800410649?sp_atk=7a629987-4893-4f92-8960-7cf13cf026dc&xptdk=7a629987-4893-4f92-8960-7cf13cf026dc,4.6,18000,194400000
Hoạt Hình Ốp Điện Thoại tpu Mềm Hình Gấu pooh Cho iphone 7plus xr 11 13 12 14 15 pro max x xs max 6s 14 7 8 6 plus se 2020,https://shopee.vn/Ho%E1%BA%A1t-H%C3%ACnh-%E1%BB%90p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-tpu-M%E1%BB%81m-H%C3%ACnh-G%E1%BA%A5u-pooh-Cho-iphone-7plus-xr-11-13-12-14-15-pro-max-x-xs-max-6s-14-7-8-6-plus-se-2020-i.235610822.18471230457?sp_atk=7379f4d7-2ce5-4003-bb2c-c4624c9b8276&xptdk=7379f4d7-2ce5-4003-bb2c-c4624c9b8276,4.8,16900,126750000
Ốp Điện Thoại Viền Gợn Sóng Hình Ma Cho iPhone 11 12Pro 13 14Promax 6s 7 / 8 / SE 6P 8Plus X XR XS Max 12 / 13mini 14plus,https://shopee.vn/%E1%BB%90p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Vi%E1%BB%81n-G%E1%BB%A3n-S%C3%B3ng-H%C3%ACnh-Ma-Cho-iPhone-11-12Pro-13-14Promax-6s-7-8-SE-6P-8Plus-X-XR-XS-Max-12-13mini-14plus-i.875449741.21665111086?sp_atk=d617dee2-e4c9-4367-bb29-773a8512ea4c&xptdk=d617dee2-e4c9-4367-bb29-773a8512ea4c,4.7,26000,299000000
Silicon Ốp Điện Thoại tpu silicon Mềm Chống Sốc Cho iphone 15 14 13 12 11 pro promax 6 6s 7 8 plus x xr xsmax se,https://shopee.vn/Silicon-%E1%BB%90p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-tpu-silicon-M%E1%BB%81m-Ch%E1%BB%91ng-S%E1%BB%91c-Cho-iphone-15-14-13-12-11-pro-promax-6-6s-7-8-plus-x-xr-xsmax-se-i.738752794.19238878576?sp_atk=ddd27181-590e-43b6-902b-be6edfea951a&xptdk=ddd27181-590e-43b6-902b-be6edfea951a,4.7,19999,227988600
Vỏ Bảo Vệ Hộp Sạc Tai Nghe Bluetooth AirPods 1 2 pro 3 Apple AirPods Mềm Họa Tiết Truyện Tranh Dễ Thương,https://shopee.vn/V%E1%BB%8F-B%E1%BA%A3o-V%E1%BB%87-H%E1%BB%99p-S%E1%BA%A1c-Tai-Nghe-Bluetooth-AirPods-1-2-pro-3-Apple-AirPods-M%E1%BB%81m-H%E1%BB%8Da-Ti%E1%BA%BFt-Truy%E1%BB%87n-Tranh-D%E1%BB%85-Th%C6%B0%C6%A1ng-i.550932176.21144126836?sp_atk=016c79d2-3e96-4ec1-9b0a-7504122e7c8e&xptdk=016c79d2-3e96-4ec1-9b0a-7504122e7c8e,4.8,38000,182400000
Ốp Điện Thoại Tpu Dẻo Nhiều Màu Sắc Cho iPhone 8 7 plus x xs XR xsmax 11 12 13 Pro Max,https://shopee.vn/%E1%BB%90p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Tpu-D%E1%BA%BBo-Nhi%E1%BB%81u-M%C3%A0u-S%E1%BA%AFc-Cho-iPhone-8-7-plus-x-xs-XR-xsmax-11-12-13-Pro-Max-i.196711331.18023417510?sp_atk=ef63527e-fb64-49e0-baf1-0b4bf5aa7b1c&xptdk=ef63527e-fb64-49e0-baf1-0b4bf5aa7b1c,4.8,35000,255500000
Ốp Điện Thoại Mạ 6D Sang Trọng Cho iphone X XS XR 7 Plus 8 Plus 6 6s Plus XS MAX Magsafe iphone 11 Pro,https://shopee.vn/%E1%BB%90p-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-M%E1%BA%A1-6D-Sang-Tr%E1%BB%8Dng-Cho-iphone-X-XS-XR-7-Plus-8-Plus-6-6s-Plus-XS-MAX-Magsafe-iphone-11-Pro-i.642496518.14988656341?sp_atk=74b61966-9c47-495d-87f8-176655dedb6d&xptdk=74b61966-9c47-495d-87f8-176655dedb6d,4.7,55688,801907200
